row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
198,K2-222 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0198_K2-222_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0198_K2-222_b.npz,
199,K2-263 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0199_K2-263_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0199_K2-263_b.npz,
200,TOI-1634 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0200_TOI-1634_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0200_TOI-1634_b.npz,
201,TOI-1811 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0201_TOI-1811_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0201_TOI-1811_b.npz,
202,GJ 1132 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0202_GJ_1132_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0202_GJ_1132_b.npz,
203,K2-114 b,126,9,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0203_K2-114_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0203_K2-114_b.npz,
204,TOI-172 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0204_TOI-172_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0204_TOI-172_b.npz,
205,WASP-76 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0205_WASP-76_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0205_WASP-76_b.npz,
206,K2-138 e,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0206_K2-138_e.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0206_K2-138_e.npz,
207,TOI-451 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0207_TOI-451_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0207_TOI-451_b.npz,
208,Kepler-1514 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0208_Kepler-1514_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0208_Kepler-1514_c.npz,
209,TIC 393818343 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0209_TIC_393818343_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0209_TIC_393818343_b.npz,
210,TOI-451 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0210_TOI-451_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0210_TOI-451_c.npz,
211,TOI-1259 A b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0211_TOI-1259_A_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0211_TOI-1259_A_b.npz,
212,TOI-2196 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0212_TOI-2196_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0212_TOI-2196_b.npz,
213,TOI-2000 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0213_TOI-2000_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0213_TOI-2000_c.npz,
214,K2-97 b,0,135,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0214_K2-97_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0214_K2-97_b.npz,
215,NGTS-14 A b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0215_NGTS-14_A_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0215_NGTS-14_A_b.npz,
216,TOI-5126 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0216_TOI-5126_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0216_TOI-5126_b.npz,
217,WASP-154 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0217_WASP-154_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0217_WASP-154_b.npz,
218,Kepler-1998 b,102,33,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0218_Kepler-1998_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0218_Kepler-1998_b.npz,
219,EPIC 249893012 b,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0219_EPIC_249893012_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0219_EPIC_249893012_b.npz,
220,NGTS-25 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0220_NGTS-25_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0220_NGTS-25_b.npz,
221,Kepler-444 e,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0221_Kepler-444_e.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0221_Kepler-444_e.npz,
222,Kepler-763 d,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0222_Kepler-763_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0222_Kepler-763_d.npz,
223,Kepler-1181 c,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0223_Kepler-1181_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0223_Kepler-1181_c.npz,
